WKT,ID,Year
"POINT (584733.470761945 4508943.36384054)",3260,2018
"POINT (585216.564968406 4509190.13476496)",3263,2016
"POINT (585216.564968406 4509190.13476496)",3263,2017
"POINT (585225.949318964 4509221.15803002)",3263,2018
"POINT (587008.818539576 4513093.80700061)",3264,2016
"POINT (585342.808626074 4508672.77543904)",3265,2016
"POINT (581212.489618893 4507278.10208275)",3267,2017
"POINT (581212.489618893 4507278.10208275)",3267,2018
"POINT (580601.789150704 4508700.29453763)",3270,2017
"POINT (580833.160894627 4508298.88088983)",3273,2017
"POINT (581172.427327302 4507936.71782102)",3275,2017
"POINT (581172.427327302 4507936.71782102)",3275,2018
"POINT (580847.373795838 4507514.49496434)",3276,2018
"POINT (580234.922693926 4508290.09979869)",3279,2016
"POINT (587803.91967794 4515197.08621479)",3282,2016
"POINT (587803.91967794 4515197.08621479)",3282,2017
"POINT (587803.91967794 4515197.08621479)",3282,2018
"POINT (586866.879768154 4515757.9422097)",3283,2016
"POINT (586866.879768154 4515757.9422097)",3283,2017
"POINT (586866.879768154 4515757.9422097)",3283,2018
"POINT (588095.608853848 4515016.33108112)",3284,2016
"POINT (588095.608853848 4515016.33108112)",3284,2017
"POINT (588095.608853848 4515016.33108112)",3284,2018
"POINT (586505.177577253 4515772.43420989)",3285,2016
"POINT (586505.177577253 4515772.43420989)",3285,2017
"POINT (586505.177577253 4515772.43420989)",3285,2018
"POINT (588416.650732099 4514933.30556085)",3286,2016
"POINT (588416.650732099 4514933.30556085)",3286,2017
"POINT (588416.650732099 4514933.30556085)",3286,2018
"POINT (588702.70473821 4514678.33128461)",3288,2016
"POINT (588702.70473821 4514678.33128461)",3288,2017
"POINT (588702.70473821 4514678.33128461)",3288,2018
"POINT (586655.632961221 4515972.86884251)",3289,2016
"POINT (586655.632961221 4515972.86884251)",3289,2017
"POINT (586655.632961221 4515972.86884251)",3289,2018
"POINT (588937.127664659 4514641.6531186)",3290,2016
"POINT (588937.127664659 4514641.6531186)",3290,2017
"POINT (588937.127664659 4514641.6531186)",3290,2018
"POINT (587961.416028651 4515500.39710152)",3292,2016
"POINT (587961.416028651 4515500.39710152)",3292,2017
"POINT (587961.416028651 4515500.39710152)",3292,2018
"POINT (586567.856213297 4516185.06363559)",3293,2016
"POINT (586567.856213297 4516185.06363559)",3293,2017
"POINT (586567.856213297 4516185.06363559)",3293,2018
"POINT (588146.179840137 4515249.07282289)",3294,2016
"POINT (588146.179840137 4515249.07282289)",3294,2017
"POINT (588146.179840137 4515249.07282289)",3294,2018
"POINT (587333.395625359 4516101.91151529)",3295,2016
"POINT (587333.395625359 4516101.91151529)",3295,2017
"POINT (587333.395625359 4516101.91151529)",3295,2018
"POINT (588688.216226832 4515139.25965923)",3296,2017
"POINT (588688.216226832 4515139.25965923)",3296,2018
"POINT (586222.486795668 4502476.78080579)",3297,2016
"POINT (586222.486795668 4502476.78080579)",3297,2017
"POINT (586222.486795668 4502476.78080579)",3297,2018
"POINT (585020.667101656 4504428.9147562)",3298,2016
"POINT (585020.667101656 4504428.9147562)",3298,2017
"POINT (585020.667101656 4504428.9147562)",3298,2018
"POINT (588415.704193974 4515766.15137494)",3299,2018
"POINT (586523.252682292 4502089.9406343)",3300,2016
"POINT (586523.252682292 4502089.9406343)",3300,2017
"POINT (586523.252682292 4502089.9406343)",3300,2018
"POINT (587058.471576729 4516174.80009233)",3301,2016
"POINT (587058.471576729 4516174.80009233)",3301,2017
"POINT (587058.471576729 4516174.80009233)",3301,2018
"POINT (587367.964704791 4516731.23554012)",3302,2016
"POINT (587367.964704791 4516731.23554012)",3302,2017
"POINT (587367.964704791 4516731.23554012)",3302,2018
"POINT (584974.252302592 4504274.99747719)",3303,2016
"POINT (584974.252302592 4504274.99747719)",3303,2017
"POINT (584974.252302592 4504274.99747719)",3303,2018
"POINT (585893.893331605 4502413.50131441)",3304,2016
"POINT (585893.893331605 4502413.50131441)",3304,2017
"POINT (585893.893331605 4502413.50131441)",3304,2018
"POINT (588627.86095066 4514990.66645601)",3305,2016
"POINT (588627.86095066 4514990.66645601)",3305,2017
"POINT (588627.86095066 4514990.66645601)",3305,2018
"POINT (586046.605904261 4502202.19740607)",3306,2016
"POINT (586046.605904261 4502202.19740607)",3306,2017
"POINT (586046.605904261 4502202.19740607)",3306,2018
"POINT (586546.275631331 4516414.11872211)",3307,2016
"POINT (586546.275631331 4516414.11872211)",3307,2017
"POINT (586546.275631331 4516414.11872211)",3307,2018
"POINT (584799.54670694 4504404.71513734)",3308,2016
"POINT (584799.54670694 4504404.71513734)",3308,2017
"POINT (584799.54670694 4504404.71513734)",3308,2018
"POINT (588710.32555452 4515524.32565483)",3309,2016
"POINT (588710.32555452 4515524.32565483)",3309,2017
"POINT (588710.32555452 4515524.32565483)",3309,2018
"POINT (585883.23849534 4501930.66087741)",3310,2016
"POINT (585883.23849534 4501930.66087741)",3310,2017
"POINT (585883.23849534 4501930.66087741)",3310,2018
"POINT (584360.616068705 4504561.33354718)",3311,2016
"POINT (584360.616068705 4504561.33354718)",3311,2017
"POINT (584360.616068705 4504561.33354718)",3311,2018
"POINT (588940.613454325 4515060.91076116)",3312,2016
"POINT (588940.613454325 4515060.91076116)",3312,2017
"POINT (588940.613454325 4515060.91076116)",3312,2018
"POINT (585753.763171585 4502211.05778807)",3313,2016
"POINT (585753.763171585 4502211.05778807)",3313,2017
"POINT (585753.763171585 4502211.05778807)",3313,2018
"POINT (586735.429062376 4516372.47985584)",3314,2016
"POINT (586735.429062376 4516372.47985584)",3314,2017
"POINT (586735.429062376 4516372.47985584)",3314,2018
"POINT (584571.538988585 4504243.9774381)",3315,2016
"POINT (584571.538988585 4504243.9774381)",3315,2017
"POINT (584571.538988585 4504243.9774381)",3315,2018
"POINT (587206.995742292 4516957.93378476)",3316,2016
"POINT (587206.995742292 4516957.93378476)",3316,2017
"POINT (587206.995742292 4516957.93378476)",3316,2018
"POINT (585620.737931051 4502465.8922994)",3317,2016
"POINT (585620.737931051 4502465.8922994)",3317,2017
"POINT (585620.737931051 4502465.8922994)",3317,2018
"POINT (588834.065168942 4515308.59144496)",3318,2017
"POINT (588834.065168942 4515308.59144496)",3318,2018
"POINT (585458.905129689 4502204.20822943)",3319,2016
"POINT (585458.905129689 4502204.20822943)",3319,2017
"POINT (585458.905129689 4502204.20822943)",3319,2018
"POINT (587438.888456516 4516338.86083436)",3320,2016
"POINT (587438.888456516 4516338.86083436)",3320,2017
"POINT (587495.975716942 4516414.32230241)",3320,2018
"POINT (584685.141481159 4504063.75368784)",3321,2016
"POINT (584685.141481159 4504063.75368784)",3321,2017
"POINT (584685.141481159 4504063.75368784)",3321,2018
"POINT (585330.104146179 4502459.8511927)",3322,2016
"POINT (585330.104146179 4502459.8511927)",3322,2017
"POINT (585330.104146179 4502459.8511927)",3322,2018
"POINT (587682.700678674 4516873.83954143)",3323,2016
"POINT (587682.700678674 4516873.83954143)",3323,2017
"POINT (587682.700678674 4516873.83954143)",3323,2018
"POINT (585085.630888991 4502450.66403146)",3324,2016
"POINT (585085.630888991 4502450.66403146)",3324,2017
"POINT (585085.630888991 4502450.66403146)",3324,2018
"POINT (588551.358519145 4515409.52128282)",3325,2016
"POINT (588551.358519145 4515409.52128282)",3325,2017
"POINT (584350.214612518 4503085.58468819)",3326,2016
"POINT (584350.214612518 4503085.58468819)",3326,2017
"POINT (584350.214612518 4503085.58468819)",3326,2018
"POINT (588819.269316428 4515725.62032302)",3327,2016
"POINT (588819.269316428 4515725.62032302)",3327,2017
"POINT (588819.269316428 4515725.62032302)",3327,2018
"POINT (587357.106911495 4516516.30971304)",3328,2016
"POINT (587357.106911495 4516516.30971304)",3328,2017
"POINT (587357.106911495 4516516.30971304)",3328,2018
"POINT (585080.085707047 4504045.91929124)",3329,2016
"POINT (585080.085707047 4504045.91929124)",3329,2017
"POINT (585080.085707047 4504045.91929124)",3329,2018
"POINT (584098.973791362 4502879.10344874)",3330,2016
"POINT (584098.973791362 4502879.10344874)",3330,2017
"POINT (584098.973791362 4502879.10344874)",3330,2018
"POINT (586788.185155126 4517213.87966433)",3331,2016
"POINT (586788.185155126 4517213.87966433)",3331,2017
"POINT (586788.185155126 4517213.87966433)",3331,2018
"POINT (585283.386794934 4503945.59508423)",3332,2016
"POINT (585283.386794934 4503945.59508423)",3332,2017
"POINT (585283.386794934 4503945.59508423)",3332,2018
"POINT (583875.602855648 4503120.78871726)",3333,2016
"POINT (583875.602855648 4503120.78871726)",3333,2017
"POINT (583875.602855648 4503120.78871726)",3333,2018
"POINT (585962.981251515 4503429.85101356)",3335,2016
"POINT (585962.981251515 4503429.85101356)",3335,2017
"POINT (585962.981251515 4503429.85101356)",3335,2018
"POINT (588289.665824309 4515728.11946905)",3336,2016
"POINT (588289.665824309 4515728.11946905)",3336,2017
"POINT (588289.665824309 4515728.11946905)",3336,2018
"POINT (583505.208070268 4502997.82634367)",3337,2017
"POINT (583505.208070268 4502997.82634367)",3337,2018
"POINT (588969.508828643 4515565.01908711)",3338,2016
"POINT (588969.508828643 4515565.01908711)",3338,2017
"POINT (588969.508828643 4515565.01908711)",3338,2018
"POINT (586331.674188601 4503351.52735582)",3339,2016
"POINT (586331.674188601 4503351.52735582)",3339,2017
"POINT (586331.674188601 4503351.52735582)",3339,2018
"POINT (583662.471540987 4503187.42862212)",3340,2016
"POINT (583662.471540987 4503187.42862212)",3340,2017
"POINT (583662.471540987 4503187.42862212)",3340,2018
"POINT (587579.372116075 4516557.35208142)",3341,2016
"POINT (587579.372116075 4516557.35208142)",3341,2017
"POINT (587579.372116075 4516557.35208142)",3341,2018
"POINT (583710.837184427 4503459.68350762)",3342,2016
"POINT (583710.837184427 4503459.68350762)",3342,2017
"POINT (583710.837184427 4503459.68350762)",3342,2018
"POINT (587552.243520954 4517046.73485554)",3343,2016
"POINT (587552.243520954 4517046.73485554)",3343,2017
"POINT (587552.243520954 4517046.73485554)",3343,2018
"POINT (583564.932766108 4503598.83602326)",3344,2016
"POINT (583564.932766108 4503598.83602326)",3344,2017
"POINT (583564.932766108 4503598.83602326)",3344,2018
"POINT (588382.748594464 4515916.24130527)",3345,2016
"POINT (588382.748594464 4515916.24130527)",3345,2017
"POINT (588382.748594464 4515916.24130527)",3345,2018
"POINT (586607.00890991 4503201.12801178)",3346,2016
"POINT (586607.00890991 4503201.12801178)",3346,2017
"POINT (586607.00890991 4503201.12801178)",3346,2018
"POINT (583433.394761171 4503408.61257457)",3347,2016
"POINT (583433.394761171 4503408.61257457)",3347,2017
"POINT (583433.394761171 4503408.61257457)",3347,2018
"POINT (583187.221840383 4503393.98361245)",3348,2016
"POINT (583187.221840383 4503393.98361245)",3348,2017
"POINT (583187.221840383 4503393.98361245)",3348,2018
"POINT (586977.672233464 4502963.55038247)",3349,2016
"POINT (586977.672233464 4502963.55038247)",3349,2017
"POINT (586977.672233464 4502963.55038247)",3349,2018
"POINT (586855.264096258 4516773.7592074)",3350,2016
"POINT (586855.264096258 4516773.7592074)",3350,2017
"POINT (586855.264096258 4516773.7592074)",3350,2018
"POINT (589295.708775936 4515650.66229929)",3351,2016
"POINT (589295.708775936 4515650.66229929)",3351,2017
"POINT (589295.708775936 4515650.66229929)",3351,2018
"POINT (583773.513488433 4502893.92612529)",3352,2017
"POINT (583773.513488433 4502893.92612529)",3352,2018
"POINT (583151.099077987 4503121.40342367)",3353,2016
"POINT (583151.099077987 4503121.40342367)",3353,2017
"POINT (586750.799689489 4502424.0113747)",3354,2016
"POINT (586750.799689489 4502424.0113747)",3354,2017
"POINT (586750.799689489 4502424.0113747)",3354,2018
"POINT (587058.872130241 4513516.15182374)",3355,2016
"POINT (587058.872130241 4513516.15182374)",3355,2017
"POINT (587058.872130241 4513516.15182374)",3355,2018
"POINT (585678.613761068 4514239.26275289)",3356,2016
"POINT (585678.613761068 4514239.26275289)",3356,2017
"POINT (585678.613761068 4514239.26275289)",3356,2018
"POINT (587185.024366134 4517162.24707601)",3357,2016
"POINT (587185.024366134 4517162.24707601)",3357,2017
"POINT (587185.024366134 4517162.24707601)",3357,2018
"POINT (586645.152801545 4502763.14663133)",3358,2016
"POINT (586645.152801545 4502763.14663133)",3358,2017
"POINT (586645.152801545 4502763.14663133)",3358,2018
"POINT (587177.061762714 4513645.03101148)",3359,2016
"POINT (587177.061762714 4513645.03101148)",3359,2017
"POINT (587177.061762714 4513645.03101148)",3359,2018
"POINT (586178.811730477 4515163.45032437)",3360,2016
"POINT (586178.811730477 4515163.45032437)",3360,2017
"POINT (586178.811730477 4515163.45032437)",3360,2018
"POINT (586312.899888353 4503080.21836494)",3361,2016
"POINT (586312.899888353 4503080.21836494)",3361,2017
"POINT (586312.899888353 4503080.21836494)",3361,2018
"POINT (587700.386701053 4514647.55761447)",3362,2016
"POINT (587700.386701053 4514647.55761447)",3362,2017
"POINT (587700.386701053 4514647.55761447)",3362,2018
"POINT (588558.484800269 4516029.07639206)",3363,2016
"POINT (588558.484800269 4516029.07639206)",3363,2017
"POINT (588558.484800269 4516029.07639206)",3363,2018
"POINT (586078.676086241 4503196.69264559)",3364,2016
"POINT (586078.676086241 4503196.69264559)",3364,2017
"POINT (586078.676086241 4503196.69264559)",3364,2018
"POINT (586345.691686165 4502669.27829363)",3365,2016
"POINT (586345.691686165 4502669.27829363)",3365,2017
"POINT (586345.691686165 4502669.27829363)",3365,2018
"POINT (587037.306191127 4517302.73963815)",3366,2016
"POINT (587037.306191127 4517302.73963815)",3366,2017
"POINT (587037.306191127 4517302.73963815)",3366,2018
"POINT (588373.16675618 4516223.65062005)",3367,2016
"POINT (588373.16675618 4516223.65062005)",3367,2017
"POINT (588373.16675618 4516223.65062005)",3367,2018
"POINT (585909.248057066 4502934.19906491)",3368,2016
"POINT (585909.248057066 4502934.19906491)",3368,2017
"POINT (585909.248057066 4502934.19906491)",3368,2018
"POINT (588878.634188945 4514032.02613006)",3369,2017
"POINT (588878.633782762 4514032.02857948)",3369,2018
"POINT (588122.271291744 4514060.27954444)",3370,2016
"POINT (588122.271291744 4514060.27954444)",3370,2017
"POINT (588122.271291744 4514060.27954444)",3370,2018
"POINT (585781.190909834 4503132.32587756)",3371,2016
"POINT (585781.190909834 4503132.32587756)",3371,2017
"POINT (585781.190909834 4503132.32587756)",3371,2018
"POINT (588207.944827398 4513636.87892417)",3372,2016
"POINT (588207.944827398 4513636.87892417)",3372,2017
"POINT (588207.944827398 4513636.87892417)",3372,2018
"POINT (585548.963095121 4503180.39295502)",3373,2016
"POINT (585548.963095121 4503180.39295502)",3373,2017
"POINT (585548.963095121 4503180.39295502)",3373,2018
"POINT (588100.917531934 4517022.96285495)",3374,2016
"POINT (588100.917531934 4517022.96285495)",3374,2017
"POINT (588100.917531934 4517022.96285495)",3374,2018
"POINT (587718.487919786 4513738.62341969)",3375,2016
"POINT (587718.487919786 4513738.62341969)",3375,2017
"POINT (587718.487919786 4513738.62341969)",3375,2018
"POINT (587589.169000546 4513157.0980353)",3376,2016
"POINT (587589.169000546 4513157.0980353)",3376,2017
"POINT (587589.169000546 4513157.0980353)",3376,2018
"POINT (585322.962433214 4503570.91742759)",3377,2016
"POINT (585322.962433214 4503570.91742759)",3377,2017
"POINT (585322.962433214 4503570.91742759)",3377,2018
"POINT (587577.277158698 4514161.10527944)",3378,2016
"POINT (587577.277158698 4514161.10527944)",3378,2017
"POINT (587577.277158698 4514161.10527944)",3378,2018
"POINT (588792.687147117 4516012.15446022)",3379,2016
"POINT (588792.687147117 4516012.15446022)",3379,2017
"POINT (588792.687147117 4516012.15446022)",3379,2018
"POINT (585047.877261907 4503469.75376634)",3381,2016
"POINT (585047.877261907 4503469.75376634)",3381,2017
"POINT (585047.877261907 4503469.75376634)",3381,2018
"POINT (584949.816492115 4503788.62579979)",3382,2016
"POINT (584949.816492115 4503788.62579979)",3382,2017
"POINT (584949.816492115 4503788.62579979)",3382,2018
"POINT (587134.904139527 4517536.55032263)",3383,2016
"POINT (587134.904139527 4517536.55032263)",3383,2017
"POINT (587134.904139527 4517536.55032263)",3383,2018
"POINT (584848.032463986 4503577.98906886)",3384,2016
"POINT (584848.032463986 4503577.98906886)",3384,2017
"POINT (584848.032463986 4503577.98906886)",3384,2018
"POINT (584586.089337611 4503823.12070867)",3386,2016
"POINT (584586.089337611 4503823.12070867)",3386,2017
"POINT (584586.089337611 4503823.12070867)",3386,2018
"POINT (588628.860286427 4516357.54033727)",3387,2016
"POINT (588628.860286427 4516357.54033727)",3387,2017
"POINT (588628.860286427 4516357.54033727)",3387,2018
"POINT (584512.177097276 4504026.68987359)",3388,2016
"POINT (584512.177097276 4504026.68987359)",3388,2017
"POINT (584512.177097276 4504026.68987359)",3388,2018
"POINT (584209.220774042 4504050.48180236)",3389,2016
"POINT (584209.220774042 4504050.48180236)",3389,2017
"POINT (584209.220774042 4504050.48180236)",3389,2018
"POINT (589155.631305616 4516348.65755787)",3390,2016
"POINT (589155.631305616 4516348.65755787)",3390,2017
"POINT (589155.631305616 4516348.65755787)",3390,2018
"POINT (589468.651718652 4515903.47791744)",3391,2016
"POINT (589468.651718652 4515903.47791744)",3391,2017
"POINT (589468.651718652 4515903.47791744)",3391,2018
"POINT (583778.55297301 4503842.01142814)",3392,2016
"POINT (583778.55297301 4503842.01142814)",3392,2017
"POINT (583778.55297301 4503842.01142814)",3392,2018
"POINT (583844.898808531 4503645.25553864)",3393,2016
"POINT (583844.898808531 4503645.25553864)",3393,2017
"POINT (583844.898808531 4503645.25553864)",3393,2018
"POINT (583964.496869084 4503376.45049037)",3394,2016
"POINT (583964.496869084 4503376.45049037)",3394,2017
"POINT (583964.496869084 4503376.45049037)",3394,2018
"POINT (584237.563972255 4503310.16566846)",3395,2016
"POINT (584237.563972255 4503310.16566846)",3395,2017
"POINT (584237.563972255 4503310.16566846)",3395,2018
"POINT (584497.437705242 4503533.14811358)",3396,2016
"POINT (584497.437705242 4503533.14811358)",3396,2017
"POINT (584497.437705242 4503533.14811358)",3396,2018
"POINT (584622.128821511 4503316.79029786)",3397,2016
"POINT (584622.128821511 4503316.79029786)",3397,2017
"POINT (584622.128821511 4503316.79029786)",3397,2018
"POINT (584695.376037079 4503129.0016833)",3398,2016
"POINT (584695.376037079 4503129.0016833)",3398,2017
"POINT (584695.376037079 4503129.0016833)",3398,2018
"POINT (585376.50883658 4502904.46387087)",3399,2016
"POINT (585376.50883658 4502904.46387087)",3399,2017
"POINT (585376.50883658 4502904.46387087)",3399,2018
"POINT (588762.633614579 4516661.10807912)",3400,2016
"POINT (588762.633614579 4516661.10807912)",3400,2017
"POINT (588762.633614579 4516661.10807912)",3400,2018
"POINT (585082.208529231 4502887.55633013)",3401,2016
"POINT (585082.208529231 4502887.55633013)",3401,2017
"POINT (585082.208529231 4502887.55633013)",3401,2018
"POINT (585168.056813162 4504859.86523399)",3402,2016
"POINT (585168.056813162 4504859.86523399)",3402,2017
"POINT (585168.056813162 4504859.86523399)",3402,2018
"POINT (585469.11865821 4502673.55347268)",3403,2016
"POINT (585469.11865821 4502673.55347268)",3403,2017
"POINT (585469.11865821 4502673.55347268)",3403,2018
"POINT (585752.215092467 4502674.45071115)",3404,2016
"POINT (585752.215092467 4502674.45071115)",3404,2017
"POINT (585752.215092467 4502674.45071115)",3404,2018
"POINT (586033.433428961 4502676.74694872)",3405,2016
"POINT (586033.433428961 4502676.74694872)",3405,2017
"POINT (586033.433428961 4502676.74694872)",3405,2018
"POINT (585552.055296686 4503627.56379969)",3407,2016
"POINT (585552.055296686 4503627.56379969)",3407,2017
"POINT (585552.055296686 4503627.56379969)",3407,2018
"POINT (584902.136424876 4504625.38612096)",3408,2016
"POINT (584902.136424876 4504625.38612096)",3408,2017
"POINT (584902.136424876 4504625.38612096)",3408,2018
"POINT (585290.725862364 4504473.45572442)",3409,2016
"POINT (585290.725862364 4504473.45572442)",3409,2017
"POINT (585290.725862364 4504473.45572442)",3409,2018
"POINT (585548.045085513 4504443.09840681)",3410,2016
"POINT (585548.045085513 4504443.09840681)",3410,2017
"POINT (585548.045085513 4504443.09840681)",3410,2018
"POINT (585666.828705586 4504280.44562368)",3411,2016
"POINT (585666.828705586 4504280.44562368)",3411,2017
"POINT (585666.828705586 4504280.44562368)",3411,2018
"POINT (585935.558980696 4504328.99140933)",3412,2016
"POINT (585935.558980696 4504328.99140933)",3412,2017
"POINT (585935.558980696 4504328.99140933)",3412,2018
"POINT (585975.754417142 4504038.44861021)",3413,2016
"POINT (585975.754417142 4504038.44861021)",3413,2017
"POINT (585975.754417142 4504038.44861021)",3413,2018
"POINT (586562.218214184 4503844.293212)",3414,2016
"POINT (586562.218214184 4503844.293212)",3414,2017
"POINT (586562.218214184 4503844.293212)",3414,2018
"POINT (586604.709486969 4503665.59788666)",3415,2016
"POINT (586604.709486969 4503665.59788666)",3415,2017
"POINT (586604.709486969 4503665.59788666)",3415,2018
"POINT (586771.931813906 4503477.03728509)",3416,2016
"POINT (586771.931813906 4503477.03728509)",3416,2017
"POINT (586320.905611413 4503689.59423444)",3417,2016
"POINT (586320.905611413 4503689.59423444)",3417,2017
"POINT (586320.905611413 4503689.59423444)",3417,2018
"POINT (586955.152542277 4503191.19094671)",3418,2016
"POINT (586955.152542277 4503191.19094671)",3418,2017
"POINT (586955.152542277 4503191.19094671)",3418,2018
"POINT (586068.577264797 4503653.60399077)",3419,2016
"POINT (586068.577264797 4503653.60399077)",3419,2017
"POINT (586068.577264797 4503653.60399077)",3419,2018
"POINT (585831.856995341 4503754.61364053)",3420,2016
"POINT (585831.856995341 4503754.61364053)",3420,2017
"POINT (585831.856995341 4503754.61364053)",3420,2018
"POINT (585430.278357836 4504209.78698539)",3421,2016
"POINT (585430.278357836 4504209.78698539)",3421,2017
"POINT (585430.278357836 4504209.78698539)",3421,2018
"POINT (584295.326922678 4504371.64107271)",3422,2016
"POINT (584295.326922678 4504371.64107271)",3422,2017
"POINT (584295.326922678 4504371.64107271)",3422,2018
"POINT (586268.465095441 4501633.63199554)",3423,2016
"POINT (586268.465095441 4501633.63199554)",3423,2017
"POINT (586268.465095441 4501633.63199554)",3423,2018
"POINT (588922.459917527 4516199.22352432)",3424,2016
"POINT (588922.459917527 4516199.22352432)",3424,2017
"POINT (588922.459917527 4516199.22352432)",3424,2018
"POINT (589118.951050723 4515894.55004778)",3425,2016
"POINT (589118.951050723 4515894.55004778)",3425,2017
"POINT (589118.951050723 4515894.55004778)",3425,2018
"POINT (584788.616284847 4508637.7574557)",3427,2016
"POINT (584788.616284847 4508637.7574557)",3427,2017
"POINT (584788.616284847 4508637.7574557)",3427,2018
"POINT (584286.844728328 4510483.61890433)",3428,2016
"POINT (584286.844728328 4510483.61890433)",3428,2017
"POINT (586368.080849043 4504299.81178539)",3429,2016
"POINT (586368.080849043 4504299.81178539)",3429,2017
"POINT (586368.080849043 4504299.81178539)",3429,2018
"POINT (589336.892183897 4508110.90853997)",3430,2016
"POINT (589336.892183897 4508110.90853997)",3430,2017
"POINT (589336.892183897 4508110.90853997)",3430,2018
"POINT (586290.596266775 4511121.85172262)",3431,2016
"POINT (586290.596266775 4511121.85172262)",3431,2017
"POINT (586290.596266775 4511121.85172262)",3431,2018
"POINT (584974.767849602 4502506.53025678)",3432,2017
"POINT (584974.767849602 4502506.53025678)",3432,2018
"POINT (586293.234602283 4515976.92572535)",3434,2016
"POINT (586293.234602283 4515976.92572535)",3434,2017
"POINT (586293.234602283 4515976.92572535)",3434,2018
"POINT (584799.783587 4508029.12567573)",3435,2016
"POINT (584799.783587 4508029.12567573)",3435,2017
"POINT (584799.783587 4508029.12567573)",3435,2018
"POINT (583605.352882517 4508292.78485328)",3436,2016
"POINT (583605.352882517 4508292.78485328)",3436,2017
"POINT (586304.666042277 4516296.87654854)",3437,2017
"POINT (586304.666042277 4516296.87654854)",3437,2018
"POINT (587899.917601756 4513996.78832986)",3438,2016
"POINT (587899.917601756 4513996.78832986)",3438,2017
"POINT (587899.917601756 4513996.78832986)",3438,2018
"POINT (585379.55471866 4505104.40771931)",3440,2016
"POINT (585379.55471866 4505104.40771931)",3440,2017
"POINT (585379.55471866 4505104.40771931)",3440,2018
"POINT (584192.543732634 4511811.9179673)",3441,2017
"POINT (584192.543732634 4511811.9179673)",3441,2018
"POINT (586108.126828756 4512763.50753359)",3443,2017
"POINT (586108.126828756 4512763.50753359)",3443,2018
"POINT (586171.509739352 4516148.43014511)",3445,2017
"POINT (588091.965110004 4513420.17066338)",3447,2017
"POINT (588091.965110004 4513420.17066338)",3447,2018
"POINT (588846.21113201 4508369.65430623)",3449,2017
"POINT (588846.21113201 4508369.65430623)",3449,2018
"POINT (588777.919132152 4508112.72405757)",3452,2017
"POINT (588777.919132152 4508112.72405757)",3452,2018
"POINT (588764.559722275 4507468.24880449)",3453,2017
"POINT (588764.559722275 4507468.24880449)",3453,2018
"POINT (588941.167591745 4507139.10336717)",3454,2017
"POINT (588941.167591745 4507139.10336717)",3454,2018
"POINT (586158.451523929 4504490.56792936)",3455,2017
"POINT (586158.451523929 4504490.56792936)",3455,2018
"POINT (588835.751581535 4507805.2841703)",3456,2017
"POINT (588835.751581535 4507805.2841703)",3456,2018
"POINT (586757.938844327 4512959.39821544)",3457,2017
"POINT (586757.938844327 4512959.39821544)",3457,2018
"POINT (586229.911222947 4512960.77291463)",3458,2017
"POINT (586229.911222947 4512960.77291463)",3458,2018
"POINT (587000.416663869 4512363.42265597)",3459,2017
"POINT (587000.416663869 4512363.42265597)",3459,2018
"POINT (583515.608428084 4507573.74850081)",3461,2017
"POINT (583515.608428084 4507573.74850081)",3461,2018
"POINT (586833.114536249 4511645.5405507)",3462,2017
"POINT (586833.114536249 4511645.5405507)",3462,2018
"POINT (585453.118113914 4509873.48193141)",3463,2017
"POINT (585453.118113914 4509873.48193141)",3463,2018
"POINT (585454.125977793 4511750.19475559)",3464,2017
"POINT (585881.368271741 4512245.43928576)",3466,2017
"POINT (585881.368271741 4512245.43928576)",3466,2018
"POINT (584310.754737509 4508703.52380961)",3467,2017
"POINT (584310.754737509 4508703.52380961)",3467,2018
"POINT (586576.18128688 4509332.85075123)",3468,2017
"POINT (586576.18128688 4509332.85075123)",3468,2018
"POINT (587824.086535305 4509506.72494066)",3469,2017
"POINT (587824.086535305 4509506.72494066)",3469,2018
"POINT (584951.155615473 4502588.61460321)",3470,2017
"POINT (583797.316406008 4510674.66743012)",3472,2017
"POINT (583797.316406008 4510674.66743012)",3472,2018
"POINT (584102.422048245 4508735.46047879)",3474,2017
"POINT (584102.422048245 4508735.46047879)",3474,2018
"POINT (583640.200374246 4500974.82043075)",3477,2017
"POINT (583640.200374246 4500974.82043075)",3477,2018
"POINT (583800.896146446 4501164.13016752)",3478,2017
"POINT (583800.896146446 4501164.13016752)",3478,2018
"POINT (582358.737856739 4504260.65004287)",3479,2018
"POINT (586585.097842854 4508758.73775039)",3485,2018
"POINT (585805.309959778 4504665.1362429)",3486,2017
"POINT (585805.309959778 4504665.1362429)",3486,2018
"POINT (611750.461397709 5040198.77777104)",3488,2017
"POINT (611750.461397709 5040198.77777104)",3488,2018
"POINT (584169.682831945 4507120.23167416)",3489,2017
"POINT (584169.682831945 4507120.23167416)",3489,2018
"POINT (589652.560664949 4516752.38901232)",3490,2017
"POINT (589652.560664949 4516752.38901232)",3490,2018
"POINT (589839.130367511 4516820.26832929)",3491,2017
"POINT (589839.130367511 4516820.26832929)",3491,2018
"POINT (589248.300558493 4517153.79464509)",3492,2017
"POINT (589248.300558493 4517153.79464509)",3492,2018
"POINT (589509.974035584 4517001.57791375)",3493,2017
"POINT (589509.974035584 4517001.57791375)",3493,2018
"POINT (589226.08196849 4516861.80950404)",3494,2017
"POINT (589226.08196849 4516861.80950404)",3494,2018
"POINT (589740.618653426 4516496.68997439)",3495,2017
